Title,Date Posted,Link
It's 'all eyes on Pennsylvania': Kilmeade,2024-06-23T11:00:37Z,https://www.youtube.com/watch?v=h-drhrPhJEI
Speaker Johnson: Biden 'abused' his power,2024-06-23T10:00:00Z,https://www.youtube.com/watch?v=-aQstzbbBb8
Trump was 'right there with the one-liners': Alicia Acuna,2024-06-23T09:00:03Z,https://www.youtube.com/watch?v=1uTrAwBEoCw
Mike Huckabee: Trump's urban strategy is 'brilliant',2024-06-23T08:00:12Z,https://www.youtube.com/watch?v=DW3u1ppV7-0
"SNEAK PEEK: Mike Rowe previews his 'shamelessly, aggressively patriotic' film",2024-06-23T07:00:08Z,https://www.youtube.com/watch?v=JJk3hCEQSLQ
Dagen McDowell: I got my license in a Ford F-150,2024-06-23T05:30:15Z,https://www.youtube.com/watch?v=rXsGmNJDWLU
'NO LEADERSHIP': Biden slammed for handling of murders in US by illegal migrants,2024-06-23T04:00:18Z,https://www.youtube.com/watch?v=Jug1Qpuoi5E
Donald Trump: On day one I will seal the border and stop the invasion,2024-06-23T03:00:20Z,https://www.youtube.com/watch?v=WesjvOuQvCY
Gutfeld: San Francisco’s mayoral debate goes off the rails,2024-06-23T02:00:28Z,https://www.youtube.com/watch?v=lhcAayT3-qE
Mark Levin: Biden is 'tyrannical',2024-06-23T01:00:04Z,https://www.youtube.com/watch?v=CENGO1cC0ks
Kayleigh McEnany: What does Biden have to run on?,2024-06-23T00:00:29Z,https://www.youtube.com/watch?v=ciTl67mExPs
‘The View’ co-hosts rage against new state law requiring Ten Commandments in schools #shorts,2024-06-23T00:00:11Z,https://www.youtube.com/watch?v=PqoTxgVjJp4
"'Soprano State': NJ residents have 'had enough' amid corruption and 'bad policy,' says Jon Bramnick",2024-06-22T23:00:21Z,https://www.youtube.com/watch?v=ZhPGPmUMJx0
Biden was seen ‘gazing motionless’: Judge Jeanine,2024-06-22T22:00:30Z,https://www.youtube.com/watch?v=cGAQy10ymVw
"Netanyahu’s weapon allegations against the US are ‘plausible’, expert warns",2024-06-22T22:00:13Z,https://www.youtube.com/watch?v=G38tcm98cZ0
Americans will 'continue to suffer' unless Biden does this: Rodney Scott,2024-06-22T21:00:21Z,https://www.youtube.com/watch?v=kOww0Hd9GXc
"President Biden ‘cannot escape’ this, GOP rep warns",2024-06-22T19:45:00Z,https://www.youtube.com/watch?v=56hXhFswqlk
Trump scores major endorsement from Silicon Valley #shorts,2024-06-22T19:00:18Z,https://www.youtube.com/watch?v=ji_Zz6mxDn8
‘POLITICAL CORRUPTION’: Attorney goes off on Oakland mayor Sheng Thao,2024-06-22T19:00:14Z,https://www.youtube.com/watch?v=Kh1muSSJn2A
Putin could end the war right now: Dan Hoffman,2024-06-22T18:15:01Z,https://www.youtube.com/watch?v=KYzQADYGWDY
Democrats know Biden's arguments are weak in this area: Doug Schoen,2024-06-22T17:30:01Z,https://www.youtube.com/watch?v=HelOfbmWdd4
Dem-run city faces backlash for newest crime-prevention effort,2024-06-22T16:45:03Z,https://www.youtube.com/watch?v=yZe0xxTr6LI
"Posting the Ten Commandments isn’t enough, they should be taught: John Daniel Davidson",2024-06-22T16:00:36Z,https://www.youtube.com/watch?v=gEa1YncNXIc
‘There is no justice system’ with Alvin Bragg as prosecutor: Lee Zeldin,2024-06-22T15:15:00Z,https://www.youtube.com/watch?v=7YaL1Dpt76o
PARENT V PRODUCT: Surgeon general social media battle ‘unfair’ for those trying to protect kids,2024-06-22T14:30:09Z,https://www.youtube.com/watch?v=DScHxU784XI
"The American Dream is ‘slipping away,’ Rachel Campos-Duffy warns",2024-06-22T13:45:04Z,https://www.youtube.com/watch?v=oW1BN7kYJ4I
'SCARE TACTIC': Blue state Health Dept. launches campaign against pro-life centers,2024-06-22T13:00:49Z,https://www.youtube.com/watch?v=kvjohurzAjw
Second red state could soon require Ten Commandments to be displayed in schools,2024-06-22T12:15:04Z,https://www.youtube.com/watch?v=pDPulLNwdug
Los Angeles mayor defends luxury housing for homeless,2024-06-22T11:00:11Z,https://www.youtube.com/watch?v=Aam3AcisQho
Gianno Caldwell launches the Caldwell Institute for Public Safety,2024-06-22T10:00:40Z,https://www.youtube.com/watch?v=j3Z2DWg2b94
Chicago Pastor Corey Brooks: We need to support the police,2024-06-22T09:00:17Z,https://www.youtube.com/watch?v=FIS92mQlxvU
Biden could’ve been doing this from the very beginning: Marc Thiessen,2024-06-22T08:00:03Z,https://www.youtube.com/watch?v=6ngJ6pud3SM
This should tell people what Biden’s intentions are: Rodney Scott,2024-06-22T07:00:26Z,https://www.youtube.com/watch?v=uTi6H6F9nDQ
Biden can barely lift his feet: Raymond Arroyo,2024-06-22T06:00:04Z,https://www.youtube.com/watch?v=9XEAj0THiF4
"‘NO NEED’: Trump’s trial is over, ‘what’s the point’ of a gag order?: McCarthy",2024-06-22T05:00:11Z,https://www.youtube.com/watch?v=Q6QoP---GIM
Gutfeld: The media isn't taking these murders seriously,2024-06-22T03:30:04Z,https://www.youtube.com/watch?v=8t7kyy7SjdM
Americans react to Biden's gaffes: 'They forgot to turn him on' #shorts,2024-06-22T03:15:01Z,https://www.youtube.com/watch?v=kyVRkHEtjkk
Trump lawyer: This is so desperate and pathetic,2024-06-22T03:00:09Z,https://www.youtube.com/watch?v=6I-4yzjHZbE
Tulsi Gabbard: Democrats are trotting AOC out #shorts,2024-06-22T02:45:00Z,https://www.youtube.com/watch?v=AICDSALK5Lg
Biden is losing 'the streets' in Philly and people are 'waking up': Pennsylvania voter,2024-06-22T02:15:53Z,https://www.youtube.com/watch?v=FWgAXwIGo20
Jesse Watters: Biden has zero room for error,2024-06-22T01:30:22Z,https://www.youtube.com/watch?v=q8UDHTvk7uQ
Tulsi Gabbard: AOC can't save Biden,2024-06-22T00:50:53Z,https://www.youtube.com/watch?v=qQRqlz1aIgo
Vivek Ramaswamy: Our homeland is more vulnerable than it's ever been,2024-06-22T00:00:18Z,https://www.youtube.com/watch?v=iyFE6zGfk44
Jesse Watters: This feels like a terror attack to me,2024-06-21T23:00:14Z,https://www.youtube.com/watch?v=e7iBTHMN6tg
'The Five' reacts to new unedited video of Biden 'shuffling' to Camp David,2024-06-21T22:00:34Z,https://www.youtube.com/watch?v=rkvR9Wrtkrk
CNN’s Van Jones warns this could be ‘game over’ for Biden,2024-06-21T21:30:06Z,https://www.youtube.com/watch?v=W9ifJq3bqSc
Gov. Jeff Landry defends displaying the 10 Commandments in Louisiana schools,2024-06-21T20:45:00Z,https://www.youtube.com/watch?v=PUyjWdJ8WrQ
Kayleigh McEnany: The media is the real aider and abettor,2024-06-21T20:00:04Z,https://www.youtube.com/watch?v=4eWAUgGFiMM
Congressman goes off on Biden admin after Texas girl's murder,2024-06-21T19:15:01Z,https://www.youtube.com/watch?v=pK1YkoxQwEs
Sister of slain Maryland mom says Biden admin 'has blood on its hands',2024-06-21T18:30:27Z,https://www.youtube.com/watch?v=iBWkVt9J0RA
MSNBC anchor admits Trump reminding him of 2016,2024-06-21T17:45:00Z,https://www.youtube.com/watch?v=D5ZE-zAe43M
‘THRILLED’: Jon Taffer applauds Trump’s tax-free tips proposal as ‘massive’ move for industry,2024-06-21T17:00:10Z,https://www.youtube.com/watch?v=CnfPBVHQ3MA
Newt Gingrich: This is like watching your great-grandfather,2024-06-21T16:15:05Z,https://www.youtube.com/watch?v=x84aFCe2ycQ
Alvin Bragg faces backlash for 'unbelievable' decision,2024-06-21T15:30:04Z,https://www.youtube.com/watch?v=Fz3RiBcgFAk
Supreme Court's new gun ruling could impact Hunter Biden case,2024-06-21T14:39:25Z,https://www.youtube.com/watch?v=t9vLSkxOgfg
Democrats are admitting this is a big problem for Biden,2024-06-21T14:00:37Z,https://www.youtube.com/watch?v=dFeFk8Ofxxo
Gutfeld’s debate advice for Biden: Tape a cheat sheet on the back of your Life Alert,2024-06-21T13:15:02Z,https://www.youtube.com/watch?v=8DLiIKn38SU
2 migrants arrested for 12-year-old Houston girl's murder,2024-06-21T13:15:00Z,https://www.youtube.com/watch?v=BvcQ-yngoHM
'FED UP': Residents in AOC's district to rally against rampant crime,2024-06-21T12:30:37Z,https://www.youtube.com/watch?v=pgrSGAJRoxE
"MSNBC host, 'Squad' member RIPPED for laughing off migrant rape as 'fear-mongering'",2024-06-21T11:45:03Z,https://www.youtube.com/watch?v=lUX0YNaufPI
Laura Ingraham: This is a 'liberal freakout',2024-06-21T11:00:24Z,https://www.youtube.com/watch?v=XgO1xc1EegQ
Tom Homan: This is the most 'vicious crime' imaginable,2024-06-21T10:15:00Z,https://www.youtube.com/watch?v=5Bhbb-wtfI8
Trump lawyer: We will clean house in November,2024-06-21T09:30:04Z,https://www.youtube.com/watch?v=DHuerkwC57w
Kevin O’Leary: This debate could be costly for Biden,2024-06-21T08:45:01Z,https://www.youtube.com/watch?v=Tm8RzO2e9d0
Alvin Bragg drops charges against students arrested at anti-Israel protests,2024-06-21T08:00:19Z,https://www.youtube.com/watch?v=_b40RWzHguI
Trump understands the pain points of America: Gov. Doug Burgum,2024-06-21T07:00:02Z,https://www.youtube.com/watch?v=1ByU1EEMYSY
House Intel chairman warns about Russia's space weapons threat,2024-06-21T06:00:20Z,https://www.youtube.com/watch?v=qtptOkcKy1A
We need to restore a culture of law and order: Vivek Ramaswamy,2024-06-21T05:00:01Z,https://www.youtube.com/watch?v=avnJT91Sz18
Tomi Lahren: The Democratic Party wants 'these videos on a loop' to get rid of Biden,2024-06-21T04:15:03Z,https://www.youtube.com/watch?v=e0CSAdvjirA
Gutfeld: There’s nothing better than this,2024-06-21T03:30:29Z,https://www.youtube.com/watch?v=wOa2-28UghA
Sean Hannity: Americans aren't buying this lie,2024-06-21T02:45:05Z,https://www.youtube.com/watch?v=vzNwG0Bn7VY
Sean Hannity: The legend of 'Jacked-up Joe' #shorts,2024-06-21T02:15:00Z,https://www.youtube.com/watch?v=DlqT3XF0s1Q
Jesse Watters: The media is fact-checking Trump's jokes now,2024-06-21T02:00:13Z,https://www.youtube.com/watch?v=YfAN8byIqhw
Laura Ingraham: The Biden camp knows he is in a hole,2024-06-21T01:15:00Z,https://www.youtube.com/watch?v=3Fa0EzQ52O0
Dennis Quaid on making 'Reagan': 'Very intimidating' when I was offered the role,2024-06-21T00:30:00Z,https://www.youtube.com/watch?v=aT5-qXMYgdc
'The Five': California's homeless will be living high in the City of Angels,2024-06-20T23:45:01Z,https://www.youtube.com/watch?v=urdZKwVC7X8
Gutfeld's debate advice for Biden: 'Tape a cheat sheet to the back of your Life Alert',2024-06-20T22:57:04Z,https://www.youtube.com/watch?v=BaFoy6x9vYY
Treasury Secretary Yellen pressed on Biden's inflation claims when he took office,2024-06-20T21:45:01Z,https://www.youtube.com/watch?v=mQBA9VsALFY
Trump calls mother of woman murdered by migrant,2024-06-20T21:00:03Z,https://www.youtube.com/watch?v=8rOAj43MbOI
"'Nothing To See Here': Media has 'no intellectual curiosity' covering Biden, says Jason Chaffetz",2024-06-20T20:15:00Z,https://www.youtube.com/watch?v=21IPrkvxYU0
Sarah Huckabee Sanders: Trump is going to win big in November,2024-06-20T19:30:01Z,https://www.youtube.com/watch?v=F-37p0LwdAM
Gen. Keane: We haven't seen a threat like this since WWII,2024-06-20T18:45:00Z,https://www.youtube.com/watch?v=RbP3_tLhVrw
'SCARY': Senior Dems believe Biden campaign in 'dire situation',2024-06-20T18:00:26Z,https://www.youtube.com/watch?v=ptzN6afcz_A
Citizens' takedown of migrant rape suspect caught on camera,2024-06-20T17:15:01Z,https://www.youtube.com/watch?v=ZekmuwFVsso
"‘Cheap Fakes’ open door to censorship, LIVE from historic Rickwood Field | Will Cain Show",2024-06-20T16:44:07Z,https://www.youtube.com/watch?v=5QVIigZRQ8Y
Louisiana facing major backlash over law requiring Ten Commandments in classrooms,2024-06-20T16:32:28Z,https://www.youtube.com/watch?v=9-AqA0n_-_M
Kilmeade: This is unthinkable and I hope people don't buy it,2024-06-20T15:45:02Z,https://www.youtube.com/watch?v=RhJ4G2IYjH4
CRIED OUT? Report claims Trump may have nixed top VP contender,2024-06-20T15:01:02Z,https://www.youtube.com/watch?v=wPxOknDuqCY
"This is something Trump has to be prepared for, pollster warns",2024-06-20T14:15:06Z,https://www.youtube.com/watch?v=gWAW_ORhR8o
Anti-Israel protester wanted by NYPD,2024-06-20T13:30:26Z,https://www.youtube.com/watch?v=xEtbD-4yJpw
This is a 'huge opportunity' for Trump to 'solidify' his recent gains over Biden,2024-06-20T12:45:01Z,https://www.youtube.com/watch?v=RIZB58lQ8gA
Kayleigh McEnany slams Biden's 'audacity' to make amnesty pitch,2024-06-20T12:00:46Z,https://www.youtube.com/watch?v=gq2M0axDscg
Obama-era AG 'worried' about Supreme Court's ruling on Trump immunity,2024-06-20T11:15:04Z,https://www.youtube.com/watch?v=nhCTTuNKXfk
Ingraham: Democrats are in a frothy panic,2024-06-20T10:30:01Z,https://www.youtube.com/watch?v=3mkv3FCBldI
Victor Davis Hanson: This is the most dangerous time in our lifetime,2024-06-20T09:45:00Z,https://www.youtube.com/watch?v=A-ruRFABNlg
Migrant crisis is an effort to 'permanently change demographics of America': Anthony Rubin,2024-06-20T09:00:08Z,https://www.youtube.com/watch?v=CJG50PR0xqk
Why the upcoming debate with Trump could be Biden's 'last moment',2024-06-20T08:00:37Z,https://www.youtube.com/watch?v=zhN-69oJUUg
We won’t tame inflation if our spending problem grows: Larry Kudlow,2024-06-20T07:00:29Z,https://www.youtube.com/watch?v=VNZ6LTuy3hI
Doug Burgum takes swipe at Biden: 'We are living under a dictatorship today',2024-06-20T05:00:27Z,https://www.youtube.com/watch?v=_RwRWuv-pHQ
Gutfeld on the media's 'cheap fakes' claim: 'This has to be the lamest coverup',2024-06-20T03:15:31Z,https://www.youtube.com/watch?v=YLgK0ainGWI
Laura Ingraham: The Biden 'rescue coalition' is running out of ideas,2024-06-20T02:15:01Z,https://www.youtube.com/watch?v=dG58wnvUE0U
Jesse Watters: Dems are descending into a ‘left-wing meltdown’,2024-06-20T01:18:49Z,https://www.youtube.com/watch?v=Vf38HH_LPEI
'The Five': Mayoral debate turns into the woke Olympics,2024-06-19T23:00:04Z,https://www.youtube.com/watch?v=ALoCJQde5fk
Jesse Watters: Biden's running the riskiest campaign strategy of all time,2024-06-19T22:14:19Z,https://www.youtube.com/watch?v=SB3ljlGNUt8
Israel prepares for possibility of 'much larger' war with Hezbollah: Trey Yingst,2024-06-19T21:45:00Z,https://www.youtube.com/watch?v=2xTrZj_ZDac
NYC migrant rape suspect illegally entered US through Texas,2024-06-19T21:00:00Z,https://www.youtube.com/watch?v=-ie008B5RPA
Trump judge under fire for leaving gag order in effect,2024-06-19T20:15:02Z,https://www.youtube.com/watch?v=gRaDIxYo0GQ
Kennedy: This is elder abuse,2024-06-19T19:30:01Z,https://www.youtube.com/watch?v=Kj1I9rseAt4
Media eviscerated for downplaying migrant crime as 'fear-mongering',2024-06-19T18:45:00Z,https://www.youtube.com/watch?v=5GWpyFAPe-s
Critics BLAST liberal 'hit piece' on GOP women: 'Where are the feminists?',2024-06-19T18:00:07Z,https://www.youtube.com/watch?v=Fb3awZWG5zs
Climate activists arrested for defacing Stonehenge,2024-06-19T17:15:02Z,https://www.youtube.com/watch?v=bTmZJFIZBfA
"America AFTER Trump, with Patrick Bet-David! | Will Cain Show",2024-06-19T17:12:38Z,https://www.youtube.com/watch?v=nTSgu206gsc
Biden's decline in just three years is noticeable: Byron York,2024-06-19T16:30:14Z,https://www.youtube.com/watch?v=g_4IE-4CacI
Democrat governor faces tough questions on mom's murder by migrant,2024-06-19T15:45:02Z,https://www.youtube.com/watch?v=kv63M7HdSLs
Fauci finally admits controversial COVID decision was 'not a good idea',2024-06-19T15:00:26Z,https://www.youtube.com/watch?v=YXQbPOxHU7A
Karine Jean-Pierre: Videos of Biden are 'insulting' to Americans,2024-06-19T14:15:04Z,https://www.youtube.com/watch?v=oskhONuGABo
NYPD chief of patrol says migrant rape suspect faced 'street justice',2024-06-19T13:30:10Z,https://www.youtube.com/watch?v=GmCYcfr8wt0
Jesse Watters: Chuck Schumer is serving salmonella,2024-06-19T13:00:03Z,https://www.youtube.com/watch?v=atTSKGlBU6U
Ainsley Earhardt: This is so hard to watch,2024-06-19T12:30:02Z,https://www.youtube.com/watch?v=4Kb-PL8LHeQ
Biden appears to forget Mayorkas' name in 'awkward' moment at White House,2024-06-19T11:30:27Z,https://www.youtube.com/watch?v=gtKvi4z8nx0
Doug Burgum on VP speculations: I’m focused on Trump winning in November,2024-06-19T10:45:00Z,https://www.youtube.com/watch?v=0PzfqfKTX7A
Brother speaks out after sister allegedly killed by illegal immigrant,2024-06-19T10:00:38Z,https://www.youtube.com/watch?v=b5cPdR0IeVY
Patty Morin: My daughter is more than just a statistic,2024-06-19T09:00:47Z,https://www.youtube.com/watch?v=r_zplMZq1kg
Kayleigh McEnany: Americans don't believe Biden has the mental acuity to be president,2024-06-19T08:00:26Z,https://www.youtube.com/watch?v=kQIhzF3eO4U
An illegal migrant committed this crime: Chris Hansen,2024-06-19T07:00:26Z,https://www.youtube.com/watch?v=yIlrYEi38n4
Kellyanne Conway: Biden can lie all he wants,2024-06-19T06:00:00Z,https://www.youtube.com/watch?v=aVo6D42oVW0
Sen. Tom Cotton: The American people want Trump back in the White House,2024-06-19T05:00:30Z,https://www.youtube.com/watch?v=XRFi3r9_Byc
‘DEVASTATING’: Mother reacts to arrest of suspect in daughter’s murder case,2024-06-19T04:00:10Z,https://www.youtube.com/watch?v=GbMpxaI1_eE
Greg Gutfeld: Biden appeared to freeze up #shorts,2024-06-19T03:15:00Z,https://www.youtube.com/watch?v=-y7GQ8i7Vd4
Gutfeld: Are they off their meds as Trump lives rent-free in their heads?,2024-06-19T02:52:06Z,https://www.youtube.com/watch?v=MD-Wmck_ILs
Sean Hannity: Cheap fake videos didn't cause Biden to mumble and stumble,2024-06-19T02:45:00Z,https://www.youtube.com/watch?v=CsEZMlg4Bz8
"Jesse Watters: This is all about money, not compassion",2024-06-19T01:30:00Z,https://www.youtube.com/watch?v=a8s-Rz_Ya64
Laura: This will be the bankruptcy of America,2024-06-19T00:44:14Z,https://www.youtube.com/watch?v=WYyiYwPG2JE
"Lt Chris Olivarez: If Biden can take executive border action now, why not on day one?",2024-06-18T23:56:03Z,https://www.youtube.com/watch?v=a7lEHVhSYLo
Trump: This is an 'invasion' of our country,2024-06-18T23:00:05Z,https://www.youtube.com/watch?v=C8iY6HXEoKY
Gutfeld: Biden's spending $50M to call Trump a 'convicted felon',2024-06-18T22:15:00Z,https://www.youtube.com/watch?v=Mt0ZXatz0c0
"Bret Baier: If the election were today, Trump would win",2024-06-18T21:45:00Z,https://www.youtube.com/watch?v=mscqtanLNII
Kayleigh McEnany: I don't want Congress deciding this,2024-06-18T21:00:13Z,https://www.youtube.com/watch?v=R6amXP-uWKk
Boeing CEO testifies on company's 'broken safety culture',2024-06-18T20:15:20Z,https://www.youtube.com/watch?v=zoKn3Lh9Ju4
"If Trump does this, it’s ‘game over’ for Biden: Kellyanne Conway",2024-06-18T20:15:00Z,https://www.youtube.com/watch?v=9noBGjrguMo
Biden: Dreamers only know America as their home,2024-06-18T19:50:27Z,https://www.youtube.com/watch?v=QMBS4Z_vdjg
Proposed legislation would require women to register for draft,2024-06-18T19:30:06Z,https://www.youtube.com/watch?v=XUpJy_lCZQQ
White House tries to explain what took Biden so long to take immigration action,2024-06-18T18:48:26Z,https://www.youtube.com/watch?v=IvJ12ZOb9To
Illegal immigrant arrested by NYPD in assault of 13-year-old girl,2024-06-18T18:45:00Z,https://www.youtube.com/watch?v=BAeukEr2AaE
Kayleigh McEnany: This is the biggest 'cheap fake' of them all,2024-06-18T18:00:20Z,https://www.youtube.com/watch?v=O_okOrbMxJ8
Steve Doocy: The government is going out of its way to prosecute a whistleblower,2024-06-18T17:15:00Z,https://www.youtube.com/watch?v=B08WAxhrBzk
"Biden's border threatens Americans! PLUS, growing concern over AI safety | Will Cain Show",2024-06-18T17:08:52Z,https://www.youtube.com/watch?v=yGtbBg8xvNM
CNN data guru 'speechless' over new poll,2024-06-18T16:30:00Z,https://www.youtube.com/watch?v=0fbtFax7A30
"This is what you get with a weak, failed American president: Sen. Tom Cotton",2024-06-18T15:45:01Z,https://www.youtube.com/watch?v=IK_bGC4itUc
Peter Doocy: They don't want people to believe what they see,2024-06-18T15:00:22Z,https://www.youtube.com/watch?v=UycCXRgV7rA
Secret Service agent robbed at gunpoint in California,2024-06-18T14:30:03Z,https://www.youtube.com/watch?v=AvLyZJjMqKU
Justin Timberlake arrested for DWI,2024-06-18T13:45:02Z,https://www.youtube.com/watch?v=evtPXPBTkXQ
Biden froze again in a ‘geriatric trance’: Gutfeld,2024-06-18T13:15:06Z,https://www.youtube.com/watch?v=pUZGMi_c6S4
Newt Gingrich: Trump will get a higher vote share than any Republican since Eisenhower,2024-06-18T12:30:00Z,https://www.youtube.com/watch?v=-Tm67vmO1Zo
Peter Doocy: The White House is denying this,2024-06-18T11:30:01Z,https://www.youtube.com/watch?v=2xoNORannes
New report sheds light on 'secret Democrat plot' to replace Biden,2024-06-18T10:45:00Z,https://www.youtube.com/watch?v=6SYH15xG_JM
Putin to meet with Kim Jong Un in first North Korea trip since 2000,2024-06-18T10:00:03Z,https://www.youtube.com/watch?v=aoWyMVoFmy8
Lindsey Graham: Things are about to get worse,2024-06-18T09:00:41Z,https://www.youtube.com/watch?v=pcnlEHuatpU
They can’t cover up for Biden anymore: Rep. Byron Donalds,2024-06-18T08:00:22Z,https://www.youtube.com/watch?v=gqMyKJ_WZGY
Congress needs a ‘kick in the rear end’: Chip Roy,2024-06-18T07:00:30Z,https://www.youtube.com/watch?v=i8QQFeZPebs
Biden’s trying to win votes by politicizing the Supreme Court: Thom Tillis,2024-06-18T06:00:01Z,https://www.youtube.com/watch?v=53HvAavq54c
Detroit pastor thanks Trump for coming to the ‘hood’,2024-06-18T05:00:30Z,https://www.youtube.com/watch?v=dIQMMk05OfE
Rand Paul: The number of people entering our country illegally should be zero,2024-06-18T04:15:01Z,https://www.youtube.com/watch?v=Gft6KZEM4po
Gutfeld: They want us to believe Biden will make it another four years?,2024-06-18T03:30:18Z,https://www.youtube.com/watch?v=PZ3Pm7mRzzs
"Lara Trump: The harder they fight against Trump, the more it boomerangs",2024-06-18T03:00:05Z,https://www.youtube.com/watch?v=FNaVCuJAmzg
"Jill Biden: President Biden is a healthy, wise 81-year-old #shorts",2024-06-18T02:45:03Z,https://www.youtube.com/watch?v=VdGqMNdFs8Y
Sean Hannity: The Democrats are panicking,2024-06-18T02:15:00Z,https://www.youtube.com/watch?v=BgpWKsdViAg
Jesse Watters: Nobody knows what Biden’s talking about,2024-06-18T01:30:06Z,https://www.youtube.com/watch?v=ghvAcZdn92E
"Illegal immigrant charged with rape, murder of Maryland mother",2024-06-18T00:45:00Z,https://www.youtube.com/watch?v=4Ao6G1Dymw8
Greg Gutfeld: Chuck Schumer was forced to delete this,2024-06-18T00:00:32Z,https://www.youtube.com/watch?v=o0XSdhELBj4
‘The Five’: White House calls clips of Biden freezing ‘cheap fakes’,2024-06-17T23:15:02Z,https://www.youtube.com/watch?v=i3e2ZGQP8eA
‘The Five’: Another shocking migrant crime shakes the nation,2024-06-17T22:30:07Z,https://www.youtube.com/watch?v=sSBZVwNFHlg
‘HEAD OF THE SNAKE’: Mike Pompeo warns the US must hold Iran,2024-06-17T21:45:01Z,https://www.youtube.com/watch?v=UJjRfxGgbrM
Biden admin playing whac-a-mole foreign policy: Lt. Gen. Kellogg,2024-06-17T21:15:01Z,https://www.youtube.com/watch?v=7mA1_5tZXII
Biden hosts a bilateral meeting with NATO Secretary General Jens Stoltenberg,2024-06-17T20:36:20Z,https://www.youtube.com/watch?v=jl3yI4EbJMM
Liberal magazine torched for mocking Republican women: 'Dripping with hatred',2024-06-17T20:30:04Z,https://www.youtube.com/watch?v=8yoRkM42J6Y
New poll shows Trump leading Biden by double digits in key state,2024-06-17T19:45:00Z,https://www.youtube.com/watch?v=lnEp-fLC0NU
Karine Jean-Pierre holds White House briefing | 6/17/2024,2024-06-17T19:22:38Z,https://www.youtube.com/watch?v=DfuA6bvxE3w
"Biden is the 'worst he's ever been,' according to G7 insider: Report",2024-06-17T19:00:13Z,https://www.youtube.com/watch?v=FS0f9WlQ-ig
Kayleigh McEnany: These numbers don't lie,2024-06-17T18:15:01Z,https://www.youtube.com/watch?v=FBrDUVXqLXI
ICE data reveals ‘jawdropping’ case backlog under Biden admin,2024-06-17T17:30:06Z,https://www.youtube.com/watch?v=ktbs0pFyIvw
"Frozen Joe Biden! PLUS, @Nickjfreitas on masculinity and patriotism | Will Cain Show",2024-06-17T16:57:47Z,https://www.youtube.com/watch?v=9D2MqXdlpDo
Netanyahu dissolves Israel's war cabinet,2024-06-17T16:45:00Z,https://www.youtube.com/watch?v=PgZwYD3RGks
Pastor goes viral after thanking Trump for coming to the 'hood',2024-06-17T16:00:01Z,https://www.youtube.com/watch?v=2Wp8_v1jCvI
Rep. Donalds responds to Trump VP speculation: 'Going to keep that to myself',2024-06-17T15:15:03Z,https://www.youtube.com/watch?v=lMFvlcqkLE0
Now everyone realizes they were lied to in 2020: Tammy Bruce,2024-06-17T14:30:11Z,https://www.youtube.com/watch?v=Y9LJbBkyisk
"Biden ripped over 'desperate, power-hungry' migrant policy",2024-06-17T13:45:03Z,https://www.youtube.com/watch?v=zNgSuqQmsLs
Illegal immigrant arrested in murder of Maryland mom,2024-06-17T13:00:16Z,https://www.youtube.com/watch?v=Mvehl8dr71A
Biden campaign launches $50M ad blitz against 'convicted criminal' Trump,2024-06-17T12:15:05Z,https://www.youtube.com/watch?v=U6SHbx0MtV8
Trump RIPS Biden over crime bill: 'King of the super-predators',2024-06-17T11:30:32Z,https://www.youtube.com/watch?v=pDCXtM3EY6g
Joe Concha: We've never seen numbers like this in Trump's favor,2024-06-17T10:45:02Z,https://www.youtube.com/watch?v=pT0jnSq7Lf0
Trey Gowdy: Republican infighting shadows primary races,2024-06-17T10:00:02Z,https://www.youtube.com/watch?v=1L3t_M253qY
John Ratcliffe: Merrick Garland should investigate this,2024-06-17T09:00:30Z,https://www.youtube.com/watch?v=QAn8DYixdIU
Tim Scott addresses rumors he’s on Trump’s VP shortlist,2024-06-17T08:00:10Z,https://www.youtube.com/watch?v=Jk4g4xqBP1w
Hunter Biden Found Guilty with Miranda Devine | Will Cain Show,2024-06-17T07:00:10Z,https://www.youtube.com/watch?v=Li6qVOe_XqM
Hulk Hogan enters beverage ring with launch of Real American Beer,2024-06-17T06:00:20Z,https://www.youtube.com/watch?v=itFyxTUszDQ
"""CHILLING"": Guy Breaks Down Arrest of 8 Migrants with Alleged ISIS Ties",2024-06-17T05:00:20Z,https://www.youtube.com/watch?v=hiAv5Zp_rOM
Lee Zeldin calls for the removal of students on federal visas 'seeking harm to America',2024-06-17T04:00:21Z,https://www.youtube.com/watch?v=fRQqd84EQhM
Mark Levin: This is a very serious issue,2024-06-17T03:00:22Z,https://www.youtube.com/watch?v=hyRtb_QyPLQ
Ted Cruz says Trump's promise on this could bring him a WIN,2024-06-17T02:00:08Z,https://www.youtube.com/watch?v=CzSqz4tB3_w
Trump encourages voters to write ‘no tax on tips’ on restaurant receipts,2024-06-17T01:00:30Z,https://www.youtube.com/watch?v=dCAN-6wTexE
Biden rips Supreme Court over bump stock ruling: 'Never been this out of step',2024-06-17T00:00:16Z,https://www.youtube.com/watch?v=iueYWhu7TWM
Trump endorses Sam Brown for Senate in Nevada,2024-06-16T23:02:46Z,https://www.youtube.com/watch?v=0hGZA7gsAzs
I thought Biden’s economy was taking off?: Laura Ingraham,2024-06-16T22:00:02Z,https://www.youtube.com/watch?v=6mrT6SGPouY
