Title,Date Posted,Link
How the White House Stores Documents | WSJ,2019-10-11T16:10:43Z,https://www.youtube.com/watch?v=UvF04oQU484
"Google Maps, Find My Friends and Life360: Which Tracking App Works Best? | WSJ",2019-10-10T16:40:28Z,https://www.youtube.com/watch?v=UVRvNO8GTyA
Why the NBA Is Facing a Difficult Choice in China | WSJ,2019-10-09T15:55:07Z,https://www.youtube.com/watch?v=OUBk5YQP128
Want to Make a Big Bet on Oil Prices? Try Measuring Shadows | WSJ,2019-10-08T16:14:31Z,https://www.youtube.com/watch?v=wUgqJTTmVZI
Trump Impeachment Probe: What Are ‘High Crimes and Misdemeanors’? | WSJ,2019-10-07T16:32:21Z,https://www.youtube.com/watch?v=6M58f1YXM40
What Could Happen After a No-Deal Brexit | WSJ,2019-10-04T16:18:54Z,https://www.youtube.com/watch?v=Z6VMYEU2kys
Anatomy of an IPO Valuation | WSJ,2019-10-03T16:03:11Z,https://www.youtube.com/watch?v=n1ES391JdW8
The Samsung Galaxy Fold Is Great... If You Live in a Bubble | WSJ,2019-10-02T16:03:55Z,https://www.youtube.com/watch?v=3vf4socDmCg
How China Is Using Artificial Intelligence in Classrooms | WSJ,2019-10-01T17:20:56Z,https://www.youtube.com/watch?v=JMLsHI8aV0g
Dissecting the Vaping Illness Mystery | WSJ,2019-09-30T16:15:42Z,https://www.youtube.com/watch?v=XSdIYmrr4yo
Devising an Earthquake Algorithm to Save Lives | WSJ,2019-09-27T16:27:08Z,https://www.youtube.com/watch?v=ARkYOMA5Bbg
Ukraine Call Rough Transcript: How Trump’s Conversation Unfolded | WSJ,2019-09-26T16:01:26Z,https://www.youtube.com/watch?v=IBXnmMf9IU4
"How Uber, Lyft and Others Could Be Upended By California’s New Law | WSJ",2019-09-25T16:37:01Z,https://www.youtube.com/watch?v=KgPLeqpQsus
Amazon Rainforest Burns and Brazil's Leaders Are Under Fire | WSJ,2019-09-24T17:06:01Z,https://www.youtube.com/watch?v=4E83Zy0CIJ0
How Negative Yields Work | WSJ,2019-09-23T16:28:12Z,https://www.youtube.com/watch?v=eyBZWrp9P4U
How Balding Became Big Business | WSJ,2019-09-20T16:28:22Z,https://www.youtube.com/watch?v=yITGraC8is0
Why 'Sign in With Apple' Beats Passwords and Facebook | WSJ,2019-09-19T17:00:38Z,https://www.youtube.com/watch?v=pmfjt2PPuVA
"iPhone 11, 11 Pro and 11 Pro Max Review: A Game of Cameras | WSJ",2019-09-17T21:05:56Z,https://www.youtube.com/watch?v=rMsT0hM6GVU
How Hong Kong Protesters Evade Surveillance With Tech | WSJ,2019-09-16T16:10:33Z,https://www.youtube.com/watch?v=32KTKXZZ-BI
Is Business School Worth It? How MBA Programs Are Revamping in 2019 | WSJ,2019-09-13T16:26:53Z,https://www.youtube.com/watch?v=_igXAjWIQMI
Roommates vs. Living Alone | My Money Dilemma | WSJ,2019-09-12T16:45:01Z,https://www.youtube.com/watch?v=yKzVxzPFTEM
Restorers Try to Get Lunar Module Guidance Computer Up and Running | WSJ,2019-09-11T16:12:39Z,https://www.youtube.com/watch?v=g0PIXvjTasI
"What Facebook, Google and Others Can Learn From Microsoft’s Antitrust Case | WSJ",2019-09-10T16:57:53Z,https://www.youtube.com/watch?v=frA5_sTj_8A
Why Making Apple iPhones in America Is So Hard | WSJ,2019-09-09T16:03:44Z,https://www.youtube.com/watch?v=GP7QF3rEIlI
Expert Butler Explains the Best Way to Pack Your Carry-On Bag | WSJ,2019-09-06T16:45:27Z,https://www.youtube.com/watch?v=tfMsTVVER2Y
Maria Sharapova on the Loneliness of Losing and Winning | WSJ,2019-09-05T16:10:05Z,https://www.youtube.com/watch?v=2-axgNCn9v0
"Oldest, Most Strategic U.S. Base for Deterring North Korea Shuts Down | WSJ",2019-09-04T16:59:40Z,https://www.youtube.com/watch?v=86iufob9LEk
How China's Tariffs Could Disrupt Tesla's Recent Progress | WSJ,2019-09-03T16:15:56Z,https://www.youtube.com/watch?v=8ThW6s_Me1c
Why WeWork's Business Model Is Risky | WSJ,2019-08-29T15:42:11Z,https://www.youtube.com/watch?v=Kd2EVZO3XH8
Home DNA Tests Can Disrupt Family Dynamics. Here's How | WSJ,2019-08-27T16:51:13Z,https://www.youtube.com/watch?v=2LAB-YTp59o
How The RealReal Cashes In on Pre-Owned Luxury Brands | WSJ,2019-08-26T16:04:03Z,https://www.youtube.com/watch?v=BEfCsGzCHcE
The Hidden Safety Risks of Your Amazon Order | WSJ,2019-08-23T16:16:02Z,https://www.youtube.com/watch?v=7yUbvuFJFhk
How Radicalization Online Can (And Can't) Be Stopped | WSJ,2019-08-22T16:10:16Z,https://www.youtube.com/watch?v=A6984NNJyWQ
Why You’re Probably Paying For Faster Internet Speeds Than You Use | WSJ,2019-08-21T16:36:11Z,https://www.youtube.com/watch?v=9QAoQuF2DFA
What Hong Kong Protesters Want | WSJ,2019-08-20T16:00:39Z,https://www.youtube.com/watch?v=rFl21Gxp2hI
How Job Stress Affects Your Health | WSJ,2019-08-19T16:03:52Z,https://www.youtube.com/watch?v=lHgWwSGZ_-o
Meet the Couple Making Six Figures by Reselling | WSJ,2019-08-16T16:17:35Z,https://www.youtube.com/watch?v=-qfaF-VMQIQ
How Facial Recognition Will Get You to Your Gate Faster | WSJ,2019-08-15T16:00:33Z,https://www.youtube.com/watch?v=RAHzT68l6tM
Huawei Staff Help Governments to Spy on People: WSJ Investigation,2019-08-14T16:11:08Z,https://www.youtube.com/watch?v=_Fk7LV_IcXc
Why Wall Street Is Placing A Big Bet On Meatless Meat | WSJ,2019-08-13T17:23:26Z,https://www.youtube.com/watch?v=CxLWAPwi6Mo
Why Breaking Into the Chinese Beer Market Is Almost Impossible | WSJ,2019-08-12T16:43:47Z,https://www.youtube.com/watch?v=TTP45fCxBoE
Sobriety Is Trending. This Is How Businesses Are Catching On | WSJ,2019-08-09T16:38:26Z,https://www.youtube.com/watch?v=HteoVNokC5c
Behind the Wheel of the First Car Ever Called Porsche | WSJ,2019-08-08T16:15:33Z,https://www.youtube.com/watch?v=l4NXFevrs2Y
The Evolution of the Aerial Dogfight | WSJ,2019-08-07T16:05:15Z,https://www.youtube.com/watch?v=q5d4av8JTbw
Why Are Wages Low in the Growing Job Market? | WSJ,2019-08-06T16:46:29Z,https://www.youtube.com/watch?v=e7KrU2kG4t4
Smart Lights Can Offer Both Perks and Hassles for Your Home | WSJ,2019-08-05T20:05:36Z,https://www.youtube.com/watch?v=vrJM8t_MrPY
When 'Made in Vietnam' Products Are Actually From China,2019-08-01T17:44:11Z,https://www.youtube.com/watch?v=fCAut_Gr-3E
"In the Wake of Hurricanes, Crisis Investors See Opportunity | WSJ",2019-07-31T16:10:40Z,https://www.youtube.com/watch?v=sDQnOecJjf4
What the FTC's Crackdown on Facebook Means for User Data | WSJ,2019-07-30T16:42:17Z,https://www.youtube.com/watch?v=st9u_odlZkg
How Two Suicide Bombers Broke Away From Boko Haram | WSJ,2019-07-29T15:53:34Z,https://www.youtube.com/watch?v=aeoAEP2t7MU
How North Korea Appears to Be Expanding Its Nuclear Arsenal,2019-07-26T15:59:09Z,https://www.youtube.com/watch?v=rb-eg9P-HAM
How Boeing’s 737 Max Is Causing Turbulence in the Industry | WSJ,2019-07-25T16:15:56Z,https://www.youtube.com/watch?v=s0hb9zKAoQk
Comparing the Most Popular Rideable Gadgets Side-by-Side | WSJ,2019-07-24T17:19:05Z,https://www.youtube.com/watch?v=StKdwX3-V9g
What Is (and Isn't) Medicare for All | WSJ,2019-07-23T16:31:30Z,https://www.youtube.com/watch?v=dvP1IaI8m44
Testing 5G: Pack Your Tent and Cooler | WSJ,2019-07-22T16:02:05Z,https://www.youtube.com/watch?v=BpErjAPvDtY
Biophilia Expert Explains How to Pick the Right Office Plants | WSJ,2019-07-19T17:05:30Z,https://www.youtube.com/watch?v=KG5bsLa47FA
Inside the Arctic Military Base at the Center of U.S.-Russia Tensions | WSJ,2019-07-17T17:00:24Z,https://www.youtube.com/watch?v=Midn_UNnj5I
Inside Amtrak’s Dying Long-Distance Trains | WSJ,2019-07-16T17:41:12Z,https://www.youtube.com/watch?v=q-jP4vh3z_A
The Real Story Behind the Apollo 11 Computer Error | WSJ,2019-07-15T16:05:21Z,https://www.youtube.com/watch?v=z4cn93H6sM0
The Agonizing Choice Facing Clergy Abuse Victims | WSJ,2019-07-12T16:10:04Z,https://www.youtube.com/watch?v=_Vtv-ZiYHW0
How to Get Your Daily Workout at Your Desk | WSJ,2019-07-10T16:02:12Z,https://www.youtube.com/watch?v=XEm9QuABBKs
Test Driving the First Digital Driver's Licenses | WSJ,2019-07-09T16:12:46Z,https://www.youtube.com/watch?v=4FYUU4wP9s8
Why Ford and GM Scaled Back in Europe | WSJ,2019-07-08T16:25:56Z,https://www.youtube.com/watch?v=TN92O1zLhbo
Why Gas Prices Vary From Pump to Pump | WSJ,2019-07-05T16:00:00Z,https://www.youtube.com/watch?v=Msn_UU72CR0
Meet the McClure Twins Family: What It's Like to Raise Social Media Stars | WSJ,2019-07-03T15:40:43Z,https://www.youtube.com/watch?v=Fx0QRcT0zMk
What's Happening With Trump's Trade Fights? | WSJ,2019-07-02T18:01:09Z,https://www.youtube.com/watch?v=o8VqxwJYTu0
Why Brexit's Loudest Opponent Won't Shut Up | WSJ,2019-07-01T17:13:09Z,https://www.youtube.com/watch?v=J7samCk3GaU
How the Permian Basin Became North America's Hottest Oilfield | WSJ,2019-06-28T16:02:51Z,https://www.youtube.com/watch?v=tfPZ8tlUnBc
"Apple,  Nintendo and Huawei: The Future of 'Made in China' | WSJ",2019-06-27T15:59:05Z,https://www.youtube.com/watch?v=DEUl04wUB_E
How to Optimize Your Frequent-Flier Miles | The Middle Seat | WSJ,2019-06-26T15:59:41Z,https://www.youtube.com/watch?v=Pxb6iuAxyCk
How Gunmakers Tweak Rifles to Get Around Assault Weapon Bans | WSJ,2019-06-25T16:07:38Z,https://www.youtube.com/watch?v=i5bI2CrB2xI
2020 Democratic Debates: How the Candidates Made the Cut | WSJ,2019-06-24T18:38:43Z,https://www.youtube.com/watch?v=EXHo3ey9vGU
Meet the Robot Explorers Hunting for Alien Life | WSJ,2019-06-21T17:49:56Z,https://www.youtube.com/watch?v=uXA0AkcrNoo
How One Tech Company is Changing Grassroots Campaigns  | WSJ,2019-06-20T17:18:14Z,https://www.youtube.com/watch?v=PkLHWQ9XZdQ
How Chick-fil-A Got Big by Keeping Its Menu Small | WSJ,2019-06-19T16:35:29Z,https://www.youtube.com/watch?v=WyrrVfC4LFI
Ergonomics Expert Explains How to Set Up Your Desk | WSJ Pro Tip,2019-06-18T17:20:35Z,https://www.youtube.com/watch?v=F8_ME4VwTiw
Why LGBTQ Ads Have Evolved | WSJ,2019-06-17T19:18:55Z,https://www.youtube.com/watch?v=S7WznJsgd1Q
Huawei's Chinese Phones Are Also American | WSJ,2019-06-13T20:30:34Z,https://www.youtube.com/watch?v=Qim9s1yiE7s
"App Rewards Kids for Chores, Teaches Value of Money | WSJ",2019-06-07T19:07:14Z,https://www.youtube.com/watch?v=VXhPkTI9t2g
Why the VIX Keeps Investors on Edge | WSJ,2019-06-06T19:36:01Z,https://www.youtube.com/watch?v=fXMmQ7JgcWc
What the CDC and States Are Doing to Stop the Spread of Measles | WSJ,2019-06-05T18:10:32Z,https://www.youtube.com/watch?v=fawbxWl3Uv8
"Police Unlock AI's Potential to Monitor, Surveil and Solve Crimes | WSJ",2019-06-04T18:07:59Z,https://www.youtube.com/watch?v=H_fyQCeBaeM
Why You Can't Win at Privacy Whac-A-Mole | WSJ,2019-06-03T18:50:37Z,https://www.youtube.com/watch?v=4HkaGuvoyjY
"'I'm Still Angry,' A Tiananmen Survivor Confronts Painful Memories | WSJ",2019-05-31T18:06:01Z,https://www.youtube.com/watch?v=mXqLLWl8X34
How Drug Prices Work | WSJ,2019-05-30T15:15:21Z,https://www.youtube.com/watch?v=aeG2lWxYO_Y
Netflix's Hollywood Rivals Are Spoiling for a Fight | WSJ,2019-05-29T17:55:25Z,https://www.youtube.com/watch?v=ueiI6f1p7GU
Tesla Slump Reflects Growing Skepticism of Company Vision | WSJ,2019-05-28T20:55:06Z,https://www.youtube.com/watch?v=5BI1lnomlB0
Theresa May Resigns: What's Next for Brexit? | WSJ,2019-05-24T15:28:28Z,https://www.youtube.com/watch?v=RMFwjsANuME
How Tariffs Could Impact Your Home Renovation | WSJ,2019-05-23T15:53:06Z,https://www.youtube.com/watch?v=auRBixO7sk8
Anti-EU Leaders' New Strategy: Attack It From the Inside | WSJ,2019-05-22T17:43:23Z,https://www.youtube.com/watch?v=hTMdbKEYIOQ
Plastic: The Scourge of Cities Becomes a Resource | WSJ,2019-05-21T17:33:13Z,https://www.youtube.com/watch?v=C6teHZ0uU2U
How Smartphones Sabotage Your Brain's Ability to Focus | WSJ,2019-05-20T19:04:33Z,https://www.youtube.com/watch?v=Ig6I3prnlnE
Bose Frames Review: The Headphones of the Future Are... Sunglasses | WSJ,2019-05-17T19:00:24Z,https://www.youtube.com/watch?v=OTGM8BZtP3s
Lessons About Power From the Stars of 'Game of Thrones' | WSJ,2019-05-16T18:16:31Z,https://www.youtube.com/watch?v=XmQ3oQLTZNk
Three of the Best U.S. Cities for Recent College Grads | WSJ,2019-05-15T18:53:10Z,https://www.youtube.com/watch?v=ouFl8uXBIWw
Subscriptions Everywhere! Clean Up Those Forgotten Monthly Fees | WSJ,2019-05-14T19:40:20Z,https://www.youtube.com/watch?v=1nDzaO7Hsnk
How Facebook and Others Are Fighting Misinformation About Measles Vaccines | WSJ,2019-05-13T16:56:48Z,https://www.youtube.com/watch?v=9DL2HNzjzMc
The U.S. Increases Tariffs and China Threatens Retaliation | WSJ,2019-05-10T17:10:56Z,https://www.youtube.com/watch?v=lT-W3A1VH6s
The FAA and Boeing’s Close Relationship Explained | WSJ,2019-05-09T17:15:10Z,https://www.youtube.com/watch?v=qifT9MBZm0k
Armed Drones Are a Growing Threat From Rebels in Yemen | WSJ,2019-05-08T18:34:23Z,https://www.youtube.com/watch?v=dmqIgCIS6xg
Why Amazon Is Gobbling Up Failed Malls | WSJ,2019-05-07T20:11:25Z,https://www.youtube.com/watch?v=k53IDbtP-58
"How Apple, Amazon and Microsoft Hit $1 Trillion Valuation | WSJ",2019-05-06T16:58:49Z,https://www.youtube.com/watch?v=A8BbLOoreEM
What GDP Says About the Economy | WSJ,2019-05-03T17:26:11Z,https://www.youtube.com/watch?v=97oAp8gs9v8
How to Find the Quietest Spot on an Airplane | The Middle Seat | WSJ,2019-05-02T18:16:13Z,https://www.youtube.com/watch?v=nPENxXYqpwY
"Reviewing the Oculus Quest: The Exciting, Exhausting Future of Gaming | WSJ",2019-05-01T14:57:00Z,https://www.youtube.com/watch?v=qD0cy6I6pfY
How Fannie and Freddie Prop Up America's Favorite Mortgage | WSJ,2019-04-29T19:15:27Z,https://www.youtube.com/watch?v=t1V7H5pJY4U
Why Pedestrian Deaths Are on the Rise (It's More Than Just Smartphones) | WSJ,2019-04-26T16:09:42Z,https://www.youtube.com/watch?v=n9FGeQBWXaA
"Inside Amazon's Spheres, the Biodome Office in Seattle | WSJ Open Office",2019-04-25T15:40:02Z,https://www.youtube.com/watch?v=MRwLyefu0G0
"Michael Cohen Denies Some Crimes in Tom Arnold Call: ""It's a Lie"" | WSJ",2019-04-24T17:37:34Z,https://www.youtube.com/watch?v=TR5phuvnn8g
Why Midwest Flooding Is Particularly Bad This Spring | WSJ,2019-04-22T19:05:33Z,https://www.youtube.com/watch?v=AL4-tzHSgdM
This Was Supposed to Be a Samsung Galaxy Fold Review | WSJ,2019-04-19T20:07:52Z,https://www.youtube.com/watch?v=IjD4SNG6jE8
Mueller Follows a Long Line of Prosecutors Investigating Presidents | WSJ,2019-04-18T12:55:04Z,https://www.youtube.com/watch?v=P6EMjgEPJFY
Inside Sneaker Con: 500% Markups and Millions in Profit | WSJ,2019-04-17T20:17:43Z,https://www.youtube.com/watch?v=iw241mudI7w
Why Robocalls Are Almost Impossible to Stop | WSJ,2019-04-15T20:20:56Z,https://www.youtube.com/watch?v=WIzJM29nCjM
"Six Suicides, One Year, One High School | WSJ",2019-04-12T13:46:15Z,https://www.youtube.com/watch?v=qkAFY6y9SFo
False Starts and Flip Flops: Why Theresa May Can't Find the Brexit | WSJ,2019-04-11T19:30:15Z,https://www.youtube.com/watch?v=v4B4rGaTV_c
"Yes, Good Smartphones for $350 or Less | WSJ",2019-04-09T18:39:01Z,https://www.youtube.com/watch?v=MLB0t6MdCAM
Why Food-Delivery Apps Could Leave Restaurants Footing the Bill | WSJ,2019-04-05T19:00:07Z,https://www.youtube.com/watch?v=VlnIHP7ZCVg
AirPower: The Best Gadget Apple Never Made | WSJ,2019-04-04T19:29:33Z,https://www.youtube.com/watch?v=GQyipigFTAU
This Is Your Child's Brain on Videogames | WSJ,2019-04-03T16:21:40Z,https://www.youtube.com/watch?v=fi6596_RUNQ
Five Ways Uber Is Preparing for Its IPO | WSJ,2019-04-02T15:07:05Z,https://www.youtube.com/watch?v=bGW-5yLUxOE
Five Ways the Beer Industry Is Trying to Bounce Back | WSJ,2019-04-01T15:42:18Z,https://www.youtube.com/watch?v=Du7X0_unNuk
Lyft's Three Biggest Post-IPO Challenges | WSJ,2019-03-29T15:06:03Z,https://www.youtube.com/watch?v=WHZxTHY4YGQ
Apple's Faulty MacBook Butterfly Keyboard Explained... With Real Butterflies | WSJ,2019-03-28T14:32:52Z,https://www.youtube.com/watch?v=pUbfDilfutE
What to Watch for After ISIS's Territorial Defeat | WSJ,2019-03-27T14:06:29Z,https://www.youtube.com/watch?v=UmvzjvlfKkk
"Apple's Big Announcement: More TV, News, Credit Cards, and Oprah! | WSJ",2019-03-26T15:31:01Z,https://www.youtube.com/watch?v=UE-V9jcbKUY
The Mueller Investigation By the Numbers | WSJ,2019-03-25T15:22:44Z,https://www.youtube.com/watch?v=-16PS_kpxok
How Robert Mueller's Russia Investigation Unfolded | WSJ,2019-03-22T22:49:07Z,https://www.youtube.com/watch?v=0D2ZNJfmkqc
"First Detention, Now Demolition: China Remakes Its Muslim Region | WSJ",2019-03-22T15:08:37Z,https://www.youtube.com/watch?v=6sUEek-u14w
Low Inflation Haunts the Fed: Here's Why | WSJ,2019-03-21T14:48:02Z,https://www.youtube.com/watch?v=IP4_09xaGrI
"The Downfall of Sears, Told From the Inside | WSJ",2019-03-20T15:00:07Z,https://www.youtube.com/watch?v=TWgeZwiuO34
How the 737 MAX Became Boeing’s Fastest-Selling Plane | WSJ,2019-03-19T22:59:03Z,https://www.youtube.com/watch?v=rkaLYNooDss
Jordan Peele's Guide to Horror Films | WSJ,2019-03-19T20:00:03Z,https://www.youtube.com/watch?v=LXB-LvBwJdM
An Elite Consultant’s Take on the College Admissions Scandal | WSJ,2019-03-19T14:57:11Z,https://www.youtube.com/watch?v=B4wq-N4j_aQ
Tesla Reveals Model Y: Elon Musk’s Big Bet on Electric SUV | WSJ,2019-03-15T15:54:21Z,https://www.youtube.com/watch?v=9JfeIsMPJMM
Dozens Charged in Scam to Cheat College Admissions Process | WSJ,2019-03-13T17:08:08Z,https://www.youtube.com/watch?v=dJWQ6U5nzVw
Dos and Don'ts of Sharing Photos of Your Children on Instagram and Facebook | WSJ,2019-03-12T16:44:19Z,https://www.youtube.com/watch?v=pDXcika12xE
Why It's Almost Impossible to Extract Huawei From Telecom Networks | WSJ,2019-03-11T16:41:27Z,https://www.youtube.com/watch?v=QVUUspncf4E
California Home Prices Are Soaring. Here's Why | WSJ,2019-03-08T14:20:45Z,https://www.youtube.com/watch?v=wKYaNEwd34g
Four Things You Need To Know Before Buying Your Next Airline Ticket | WSJ,2019-03-07T16:47:19Z,https://www.youtube.com/watch?v=bw_weso-Vdk
How China's Economic Slowdown Is Rippling Around the Region | WSJ,2019-03-06T21:28:13Z,https://www.youtube.com/watch?v=NqiNxTbIn-Q
"Five Myths About 5G, Debunked | WSJ",2019-03-05T16:58:19Z,https://www.youtube.com/watch?v=lu9G7ef9uBg
How Many Cameras Does a Phone Really Need? | WSJ,2019-03-04T16:29:30Z,https://www.youtube.com/watch?v=00UOpDUb97c
New Tax Laws Mean Your Refund May Be Less Sweet Than Last Year,2019-03-01T16:19:52Z,https://www.youtube.com/watch?v=N3mNRb-cnIQ
Breaking Down the Key Moments From Cohen's Testimony,2019-02-28T17:43:49Z,https://www.youtube.com/watch?v=yZRdv28fLdk
Pakistan and India Both Claim to Have Downed Each Other's Jets,2019-02-27T20:31:15Z,https://www.youtube.com/watch?v=Iu81HU9THh0
Who Is Manafort's Russian Associate in the Crosshairs of the Mueller Probe?,2019-02-26T21:03:53Z,https://www.youtube.com/watch?v=-C8L3UwhiKQ
Vietnam Summit: What's Changed for Trump and Kim Since They Last Met?,2019-02-25T17:21:02Z,https://www.youtube.com/watch?v=aCUTAbNp7as
"Why Your Apps Can Find You, But 911 Can't",2019-02-22T16:57:45Z,https://www.youtube.com/watch?v=VnU0ni21jKU
Breaking Down the Oscars By the Minute,2019-02-21T21:19:21Z,https://www.youtube.com/watch?v=H-2se4_ZLcI
Uber vs. Lyft IPO: The Race to Go Public,2019-02-21T15:31:44Z,https://www.youtube.com/watch?v=ab2zSZr_PCo
Galaxy S10: A Guide to All Four New Samsung Phones,2019-02-20T22:56:43Z,https://www.youtube.com/watch?v=Pv4TznX6Bd8
What Are Stock Buybacks and Why Are There Calls to Restrict Them?,2019-02-20T17:36:15Z,https://www.youtube.com/watch?v=df7RsiD7tM8
The Secret to Why a Tesla Costs So Much,2019-02-19T16:34:27Z,https://www.youtube.com/watch?v=We3JAj_rWAo
Manafort's Lies: Why They Matter in the Russia Probe,2019-02-14T21:59:29Z,https://www.youtube.com/watch?v=RWlHHJUYCa0
How One Man Is Enabling Others to Enjoy Passion for Cycling,2019-02-14T19:11:19Z,https://www.youtube.com/watch?v=i-XDrJAS0ks
A First Look at Google Maps' AR Future,2019-02-12T17:46:27Z,https://www.youtube.com/watch?v=QW1QT7DOOdA
Tracing David Pecker's Connection to Trump and Bezos,2019-02-11T18:02:00Z,https://www.youtube.com/watch?v=VUds9nFCoO8
How to Protect Yourself From Webcam Hackers,2019-02-07T19:27:48Z,https://www.youtube.com/watch?v=8eHhqbvKDzw
Three Challenges General Motors Will Face in 2019,2019-02-06T19:16:42Z,https://www.youtube.com/watch?v=Z2FMs69keJY
President Trump's State of the Union and Democratic Response,2019-02-06T04:31:10Z,https://www.youtube.com/watch?v=vxZhz4O80eA
Why Investors Are Obsessed With the Inverted Yield Curve,2019-02-04T18:59:15Z,https://www.youtube.com/watch?v=bItazfbSptI
Why a U.S.-Russia Nuclear-Arms Treaty Is on the Brink of Collapse,2019-02-01T21:19:11Z,https://www.youtube.com/watch?v=sCG4I3B4Pac
How Accurate Are Super Bowl Announcer Tony Romo's Calls?,2019-01-31T16:27:23Z,https://www.youtube.com/watch?v=VPLz5m_IiB8
Facebook Revenue Soars Despite Controversies,2019-01-31T01:31:22Z,https://www.youtube.com/watch?v=3zFj4NrklUI
Apple's Three Biggest Challenges as It Reports Lower Profit,2019-01-30T15:11:06Z,https://www.youtube.com/watch?v=iHXXC6LUw6I
A Master of Super Bowl Commercials Explains How to Create Iconic Ads,2019-01-29T18:40:34Z,https://www.youtube.com/watch?v=ESbZRyQw_6Y
China's Huawei Indicted: Breaking Down the Charges,2019-01-29T03:40:32Z,https://www.youtube.com/watch?v=T-QCZ61ru4s
Roger Stone Charged in Mueller Probe: Here's Why It Matters,2019-01-28T18:06:00Z,https://www.youtube.com/watch?v=VhQZqrhobuk
Why Tesla Is Betting Big in China With a Shanghai 'Gigafactory',2019-01-25T17:29:14Z,https://www.youtube.com/watch?v=rHO-ctMgygc
Hard Hit by the Shutdown: A Family Struggles to Stay Afloat,2019-01-24T19:32:48Z,https://www.youtube.com/watch?v=QFAFiAPVROU
How Fixing a Vintage Motorcycle Inspired a Career Change,2019-01-23T19:24:42Z,https://www.youtube.com/watch?v=p4f7b5n7inw
Your Phone Is Too Bright - Here's the Solution,2019-01-22T18:21:36Z,https://www.youtube.com/watch?v=2OqB6hfxVAY
How to Optimize Your Television,2019-01-18T22:46:20Z,https://www.youtube.com/watch?v=wwfAPmqyvw0
How Japan Keeps Renault's Carlos Ghosn in Jail,2019-01-17T17:53:40Z,https://www.youtube.com/watch?v=i6Yt81muZCw
The Best and Worst U.S. Airlines: WSJ Annual Rankings | The Middle Seat,2019-01-16T17:33:36Z,https://www.youtube.com/watch?v=cYATHGh4dyE
How to Prepare for a Presidential Run,2019-01-15T17:36:52Z,https://www.youtube.com/watch?v=fs2vV-nlyWU
How This Cyclist Hit 184MPH and Set the World Record,2019-01-14T19:14:21Z,https://www.youtube.com/watch?v=CoUmgMhn2iY
How to Build a Subway in One of the World's Most Crowded Cities,2019-01-11T16:07:47Z,https://www.youtube.com/watch?v=yPsgQIT4k58
The Best Stuff We Saw at CES 2019,2019-01-10T16:26:44Z,https://www.youtube.com/watch?v=OtgSM-r9VhA
Why Big Tech Wants Access to Your Medical Records,2019-01-09T16:27:01Z,https://www.youtube.com/watch?v=auwP7tJtMkY
Google Drones Can Already Deliver You Coffee In Australia,2019-01-08T18:16:04Z,https://www.youtube.com/watch?v=prhDrfUgpB0
Apple's China Problem Goes Deeper Than the iPhone,2019-01-07T16:18:05Z,https://www.youtube.com/watch?v=hKfsueeSy_w
Why Apple Revised Its Outlook - It's Not All China,2019-01-04T13:22:54Z,https://www.youtube.com/watch?v=M7Kv8h5sWP4
"China Makes Historic Moon Landing, Boosting Rivalry With U.S.",2019-01-03T16:58:14Z,https://www.youtube.com/watch?v=U2dcjFCvnmU
Cold Pursuits: A Scientist's Quest to Uncover Antarctica's Secrets,2019-01-02T21:52:55Z,https://www.youtube.com/watch?v=jHtvTaHgDpE
Reading Kim's Speech: What to Expect from North Korea in 2019,2019-01-02T18:08:55Z,https://www.youtube.com/watch?v=ZeMYClNRC5I
What Happens When a Family Loses Everything,2018-12-31T22:21:46Z,https://www.youtube.com/watch?v=fR0pyfnmA5Q
Will 2019 Be Another Rocky Year for Markets?,2018-12-31T18:10:37Z,https://www.youtube.com/watch?v=5q_836zk4Ws
Honduran Mother Explains Why She Joined Caravan to U.S. Border,2018-12-31T04:57:17Z,https://www.youtube.com/watch?v=rv3Ued_emSc
"To Beat the Trade War, Companies Get Creative Breaking the Rules",2018-12-27T15:12:40Z,https://www.youtube.com/watch?v=9mDvPC6tOx0
The Secret to World Famous Carrot Cake (Hint: Jail),2018-12-26T14:34:11Z,https://www.youtube.com/watch?v=ozVche_5us4
"What the Government Shutdown Means for Travel, Mail and Social Security",2018-12-22T13:52:55Z,https://www.youtube.com/watch?v=NnQKZxflHTg
How Russian Trolls Took Over Americans' Instagram Accounts,2018-12-21T16:14:05Z,https://www.youtube.com/watch?v=VowjgV75fXw
Electric Scooters: Israel's Two-Wheeled Solution to Traffic and Sabbath,2018-12-20T22:17:13Z,https://www.youtube.com/watch?v=B_XVcYVyi60
Where Amazon Reviews Really Come From | WSJ,2018-12-20T21:23:41Z,https://www.youtube.com/watch?v=vN3AFS4Hg0Q
"Inside the Tunnel That Elon Musk Hopes Will Solve 'Soul-Destroying"" Traffic",2018-12-19T21:37:26Z,https://www.youtube.com/watch?v=PL03r5TfitI
Michael Flynn's Dramatic Day in Court,2018-12-19T14:48:14Z,https://www.youtube.com/watch?v=OHGw8eoF2N4
Carlos Ghosn: The Charges Against Him and What Happens Next,2018-12-18T17:00:26Z,https://www.youtube.com/watch?v=Nv07B_t41S8
The Newest -- and Best -- Robot Vacuums,2018-12-17T20:50:34Z,https://www.youtube.com/watch?v=ymMCIwexTr0
How Scammers in China Manipulate Amazon | WSJ,2018-12-17T16:15:47Z,https://www.youtube.com/watch?v=vOj-tRTbFfY
